Start date;End date;Biomass [MWh] Calculated resolutions;Hydropower [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other renewable [MWh] Calculated resolutions;Nuclear [MWh] Calculated resolutions;Lignite [MWh] Calculated resolutions;Hard coal [MWh] Calculated resolutions;Fossil gas [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Other conventional [MWh] Calculated resolutions
Mar 7, 2024 2:00 PM;Mar 7, 2024 3:00 PM;4,321.00;1,922.75;1,906.75;9,627.00;16,163.25;117.00;-;12,005.75;4,541.25;7,428.50;585.25;2,023.50
Mar 7, 2024 3:00 PM;Mar 7, 2024 4:00 PM;4,381.50;1,894.50;1,922.25;10,246.00;11,959.00;117.00;-;13,413.50;5,055.50;7,747.00;362.25;2,109.50
Mar 7, 2024 4:00 PM;Mar 7, 2024 5:00 PM;4,578.50;2,037.50;2,142.75;10,616.75;6,297.00;114.75;-;14,493.25;5,696.25;8,295.25;979.00;2,128.25
Mar 7, 2024 5:00 PM;Mar 7, 2024 6:00 PM;4,813.25;2,126.75;2,492.00;11,052.50;1,448.00;114.25;-;14,574.75;6,065.50;9,203.50;2,320.25;2,154.25
Mar 7, 2024 6:00 PM;Mar 7, 2024 7:00 PM;4,885.50;2,224.75;3,162.00;13,049.25;36.25;116.75;-;14,442.00;5,699.50;9,408.00;3,970.75;2,136.00
Mar 7, 2024 7:00 PM;Mar 7, 2024 8:00 PM;4,845.75;2,078.50;3,887.50;15,722.25;8.25;116.25;-;14,252.00;5,075.75;9,460.25;3,270.75;2,185.00
Mar 7, 2024 8:00 PM;Mar 7, 2024 9:00 PM;4,710.25;2,114.75;4,519.50;17,530.75;6.50;116.50;-;12,648.50;4,705.75;9,224.75;1,548.50;2,173.50
Mar 7, 2024 9:00 PM;Mar 7, 2024 10:00 PM;4,566.75;2,033.25;4,293.50;18,114.75;4.50;118.00;-;11,528.25;4,114.25;8,774.00;459.00;2,145.50
Mar 7, 2024 10:00 PM;Mar 7, 2024 11:00 PM;4,436.75;1,989.25;4,010.75;17,845.25;3.75;119.75;-;11,214.25;3,522.00;8,113.75;403.00;2,139.00
Mar 7, 2024 11:00 PM;Mar 8, 2024 12:00 AM;4,337.25;1,918.50;3,799.50;17,179.25;3.25;120.00;-;10,357.25;2,975.50;7,207.00;160.00;2,106.75
Mar 8, 2024 12:00 AM;Mar 8, 2024 1:00 AM;4,227.00;1,874.25;3,726.50;16,802.75;4.00;119.50;-;9,498.75;2,737.50;6,712.25;197.75;2,072.50
Mar 8, 2024 1:00 AM;Mar 8, 2024 2:00 AM;4,193.25;1,832.50;3,715.75;16,785.25;3.50;119.00;-;9,035.25;2,509.25;6,726.00;4.00;2,114.25
Mar 8, 2024 2:00 AM;Mar 8, 2024 3:00 AM;4,186.25;1,821.25;3,788.00;16,539.00;3.00;118.75;-;8,769.50;2,335.00;6,676.75;36.75;2,094.25
Mar 8, 2024 3:00 AM;Mar 8, 2024 4:00 AM;4,192.25;1,814.00;3,522.25;16,443.75;3.00;119.25;-;8,398.50;2,312.00;6,655.50;0.00;2,042.00
Mar 8, 2024 4:00 AM;Mar 8, 2024 5:00 AM;4,234.50;1,818.50;3,399.00;16,635.75;3.50;119.00;-;8,934.50;2,431.25;6,854.00;3.25;2,046.75
Mar 8, 2024 5:00 AM;Mar 8, 2024 6:00 AM;4,335.75;1,876.25;3,604.00;17,263.75;3.00;118.50;-;9,820.50;2,496.25;7,343.75;32.00;2,079.50
Mar 8, 2024 6:00 AM;Mar 8, 2024 7:00 AM;4,603.25;1,922.00;3,853.50;18,017.50;60.25;115.00;-;10,810.75;2,986.75;7,602.75;881.25;2,042.25
Mar 8, 2024 7:00 AM;Mar 8, 2024 8:00 AM;4,789.25;2,061.50;4,069.75;17,361.25;3,036.50;113.00;-;10,483.75;3,417.50;7,753.75;4,666.25;2,060.50
Mar 8, 2024 8:00 AM;Mar 8, 2024 9:00 AM;4,818.00;2,041.75;3,983.75;14,704.25;11,139.50;112.75;-;9,739.25;3,236.25;7,547.50;3,781.00;2,079.50
Mar 8, 2024 9:00 AM;Mar 8, 2024 10:00 AM;4,756.25;1,987.50;4,204.00;12,318.25;21,009.50;111.50;-;8,404.00;2,906.75;7,173.25;1,693.50;2,035.25
Mar 8, 2024 10:00 AM;Mar 8, 2024 11:00 AM;4,558.50;1,985.25;4,485.75;12,756.75;30,018.00;112.25;-;6,003.50;2,693.25;6,571.25;682.00;2,003.25
Mar 8, 2024 11:00 AM;Mar 8, 2024 12:00 PM;4,390.00;1,952.50;4,658.25;15,016.50;35,685.00;112.25;-;4,298.50;2,739.75;5,566.25;97.25;1,959.25
Mar 8, 2024 12:00 PM;Mar 8, 2024 1:00 PM;4,265.25;1,928.25;4,709.75;16,604.00;38,046.25;113.50;-;3,684.75;2,985.75;4,735.75;50.25;1,959.25
Mar 8, 2024 1:00 PM;Mar 8, 2024 2:00 PM;4,236.00;2,026.00;4,621.75;17,287.00;37,031.00;114.00;-;3,724.75;2,794.00;4,414.50;76.00;2,004.75
Mar 8, 2024 2:00 PM;Mar 8, 2024 3:00 PM;4,185.25;1,972.50;4,637.25;18,733.50;32,374.25;114.75;-;3,729.50;2,636.25;4,349.50;91.00;1,983.75
Mar 8, 2024 3:00 PM;Mar 8, 2024 4:00 PM;4,228.00;1,917.25;5,280.00;21,831.75;24,254.75;114.75;-;3,879.00;2,636.75;4,534.25;110.75;1,930.25
Mar 8, 2024 4:00 PM;Mar 8, 2024 5:00 PM;4,455.50;1,895.75;5,610.75;23,607.00;12,960.25;114.75;-;5,187.75;2,684.00;5,250.75;754.25;1,934.50
Mar 8, 2024 5:00 PM;Mar 8, 2024 6:00 PM;4,748.00;1,992.75;5,922.75;24,438.50;2,890.50;115.00;-;6,957.00;2,816.00;6,249.50;2,934.50;1,896.50
Mar 8, 2024 6:00 PM;Mar 8, 2024 7:00 PM;4,853.50;2,056.50;6,150.25;27,231.00;48.50;107.00;-;7,398.50;2,527.25;6,740.50;5,164.50;1,908.00
Mar 8, 2024 7:00 PM;Mar 8, 2024 8:00 PM;4,832.25;1,990.75;6,216.50;29,885.25;13.75;103.75;-;6,454.00;2,451.75;7,078.00;4,186.25;1,910.50
Mar 8, 2024 8:00 PM;Mar 8, 2024 9:00 PM;4,657.75;1,848.50;6,476.75;30,620.50;4.75;108.50;-;5,574.50;2,645.75;7,217.75;1,240.50;1,902.00
Mar 8, 2024 9:00 PM;Mar 8, 2024 10:00 PM;4,554.00;1,894.00;6,461.25;29,975.00;3.00;116.00;-;4,708.25;2,664.25;6,918.75;367.00;1,908.75
Mar 8, 2024 10:00 PM;Mar 8, 2024 11:00 PM;4,461.00;1,856.75;6,646.25;27,700.00;4.50;117.25;-;4,696.25;2,599.75;6,732.75;489.50;1,901.75
Mar 8, 2024 11:00 PM;Mar 9, 2024 12:00 AM;4,360.50;1,772.50;6,529.00;26,216.50;3.75;118.00;-;4,264.50;2,474.50;6,491.25;270.50;1,912.50
Mar 9, 2024 12:00 AM;Mar 9, 2024 1:00 AM;4,253.75;1,805.75;6,748.75;24,596.50;3.00;118.25;-;3,758.50;2,246.00;5,567.25;532.75;1,957.25
Mar 9, 2024 1:00 AM;Mar 9, 2024 2:00 AM;4,221.00;1,761.25;6,721.25;22,747.75;3.00;118.25;-;3,442.25;2,414.00;5,231.75;168.75;1,905.75
Mar 9, 2024 2:00 AM;Mar 9, 2024 3:00 AM;4,206.00;1,762.75;6,715.50;21,358.00;3.00;117.25;-;3,432.50;2,414.00;4,915.25;56.75;1,933.50
Mar 9, 2024 3:00 AM;Mar 9, 2024 4:00 AM;4,195.50;1,732.50;6,709.00;20,711.00;3.50;117.50;-;3,415.50;2,400.75;4,899.50;62.00;1,938.75
Mar 9, 2024 4:00 AM;Mar 9, 2024 5:00 AM;4,224.25;1,749.50;6,920.00;20,554.00;3.25;118.00;-;3,415.00;2,369.25;4,895.25;11.75;1,959.75
Mar 9, 2024 5:00 AM;Mar 9, 2024 6:00 AM;4,276.25;1,759.50;7,121.00;20,605.00;3.00;117.00;-;3,421.00;2,364.25;4,935.00;7.00;1,930.25
Mar 9, 2024 6:00 AM;Mar 9, 2024 7:00 AM;4,428.00;1,797.50;7,139.50;20,924.25;76.25;116.00;-;3,465.75;2,459.75;5,247.50;160.25;1,973.75
Mar 9, 2024 7:00 AM;Mar 9, 2024 8:00 AM;4,532.50;1,794.50;7,033.50;20,122.75;3,699.50;115.00;-;3,442.25;2,386.00;5,487.25;417.50;2,037.75
Mar 9, 2024 8:00 AM;Mar 9, 2024 9:00 AM;4,479.50;1,789.75;6,952.75;17,414.00;13,147.25;115.25;-;3,434.75;2,481.25;5,328.50;218.00;2,031.25
Mar 9, 2024 9:00 AM;Mar 9, 2024 10:00 AM;4,500.75;1,891.75;7,016.75;14,417.25;22,867.50;116.00;-;3,390.75;2,348.75;4,830.25;216.25;1,971.75
Mar 9, 2024 10:00 AM;Mar 9, 2024 11:00 AM;4,395.00;1,846.75;6,955.75;13,772.75;30,497.25;114.00;-;3,404.50;2,234.75;4,199.75;218.75;1,964.50
Mar 9, 2024 11:00 AM;Mar 9, 2024 12:00 PM;4,280.75;1,883.75;6,349.25;14,334.50;34,728.50;112.50;-;3,382.50;2,376.50;3,915.25;26.75;1,954.25
Mar 9, 2024 12:00 PM;Mar 9, 2024 1:00 PM;4,170.00;1,834.50;5,806.25;14,529.75;35,175.00;112.75;-;3,386.00;2,427.75;3,831.25;72.00;1,943.50
Mar 9, 2024 1:00 PM;Mar 9, 2024 2:00 PM;4,157.25;1,808.00;5,885.50;15,016.75;32,413.25;110.00;-;3,385.50;2,370.00;3,840.25;126.00;1,949.50
Mar 9, 2024 2:00 PM;Mar 9, 2024 3:00 PM;4,156.00;1,853.75;6,091.50;17,346.75;26,858.50;109.25;-;3,397.50;2,384.75;3,905.50;42.25;1,967.50
Mar 9, 2024 3:00 PM;Mar 9, 2024 4:00 PM;4,235.00;1,940.00;6,344.25;19,528.25;18,836.25;110.25;-;3,421.50;2,412.00;4,160.00;214.25;1,970.00
Mar 9, 2024 4:00 PM;Mar 9, 2024 5:00 PM;4,456.25;1,797.25;6,332.50;19,332.25;8,778.00;110.75;-;4,246.50;2,484.00;5,172.75;1,177.25;1,974.75
Mar 9, 2024 5:00 PM;Mar 9, 2024 6:00 PM;4,707.25;1,830.50;6,644.25;18,085.00;1,776.00;111.75;-;6,014.75;2,788.25;6,421.25;4,694.75;2,015.75
Mar 9, 2024 6:00 PM;Mar 9, 2024 7:00 PM;4,783.75;1,886.00;6,509.75;19,739.50;32.50;112.50;-;6,634.25;3,000.75;6,650.75;5,730.75;2,043.00
Mar 9, 2024 7:00 PM;Mar 9, 2024 8:00 PM;4,751.00;1,858.50;6,620.25;22,588.75;9.00;113.00;-;5,931.50;2,989.50;6,546.00;5,067.50;2,039.00
Mar 9, 2024 8:00 PM;Mar 9, 2024 9:00 PM;4,642.50;1,833.25;6,802.25;23,907.50;4.50;113.50;-;4,122.75;2,902.00;6,444.00;3,194.00;2,015.00
Mar 9, 2024 9:00 PM;Mar 9, 2024 10:00 PM;4,522.50;1,750.00;6,830.50;24,487.50;3.50;114.25;-;3,600.00;2,910.00;6,336.00;1,261.75;2,005.00
Mar 9, 2024 10:00 PM;Mar 9, 2024 11:00 PM;4,433.75;1,682.25;6,891.75;23,896.50;3.00;115.00;-;3,578.00;3,081.00;6,158.25;739.50;1,982.00
Mar 9, 2024 11:00 PM;Mar 10, 2024 12:00 AM;4,332.25;1,687.50;6,694.50;23,876.50;3.25;115.25;-;3,574.75;3,011.75;6,090.00;380.25;2,018.00
Mar 10, 2024 12:00 AM;Mar 10, 2024 1:00 AM;4,254.75;1,702.50;6,410.00;23,630.25;3.00;115.00;-;3,452.50;2,802.25;5,377.50;271.00;1,993.25
Mar 10, 2024 1:00 AM;Mar 10, 2024 2:00 AM;4,209.75;1,718.50;6,910.00;23,451.50;3.50;115.00;-;3,452.25;2,516.00;4,864.75;84.50;2,010.25
Mar 10, 2024 2:00 AM;Mar 10, 2024 3:00 AM;4,184.50;1,700.00;7,140.25;23,220.50;4.00;116.25;-;3,496.00;2,310.25;4,705.75;76.25;2,001.50
Mar 10, 2024 3:00 AM;Mar 10, 2024 4:00 AM;4,162.75;1,689.50;7,155.50;23,220.75;3.75;116.00;-;3,513.75;2,321.50;4,601.50;47.25;2,008.50
Mar 10, 2024 4:00 AM;Mar 10, 2024 5:00 AM;4,164.75;1,704.50;7,312.00;23,739.25;3.75;115.25;-;3,505.25;2,329.75;4,310.75;71.00;1,990.50
Mar 10, 2024 5:00 AM;Mar 10, 2024 6:00 AM;4,198.25;1,695.75;7,367.50;24,858.50;3.50;114.25;-;3,537.50;2,368.50;4,264.50;59.00;2,001.25
Mar 10, 2024 6:00 AM;Mar 10, 2024 7:00 AM;4,286.75;1,707.25;7,317.50;26,022.50;74.25;112.00;-;3,556.50;2,379.25;4,313.00;74.25;1,991.50
Mar 10, 2024 7:00 AM;Mar 10, 2024 8:00 AM;4,413.00;1,729.25;7,249.50;25,831.00;2,733.25;112.25;-;3,645.75;2,400.00;4,271.50;301.50;1,935.25
Mar 10, 2024 8:00 AM;Mar 10, 2024 9:00 AM;4,507.25;1,724.00;7,330.75;23,513.75;8,574.50;112.50;-;3,279.50;2,381.00;4,005.25;397.25;1,917.50
Mar 10, 2024 9:00 AM;Mar 10, 2024 10:00 AM;4,492.75;1,707.50;7,114.00;20,622.25;14,394.25;112.25;-;3,308.25;2,351.50;3,906.25;355.25;1,950.75
Mar 10, 2024 10:00 AM;Mar 10, 2024 11:00 AM;4,394.00;1,755.50;6,942.25;19,518.25;19,062.00;112.00;-;3,247.75;2,287.75;3,807.00;217.50;1,959.50
Mar 10, 2024 11:00 AM;Mar 10, 2024 12:00 PM;4,289.50;1,781.50;6,758.50;19,422.50;21,216.00;111.25;-;3,300.50;2,260.00;3,802.00;57.25;1,970.25
Mar 10, 2024 12:00 PM;Mar 10, 2024 1:00 PM;4,206.25;1,705.50;6,505.50;20,452.25;21,270.25;109.75;-;3,470.25;2,246.75;3,850.25;46.00;1,971.50
Mar 10, 2024 1:00 PM;Mar 10, 2024 2:00 PM;4,174.25;1,658.00;6,381.25;22,154.75;18,620.50;109.75;-;3,514.00;2,324.75;3,736.75;1.00;1,961.50
Mar 10, 2024 2:00 PM;Mar 10, 2024 3:00 PM;4,208.75;1,665.50;6,063.75;23,286.00;14,528.25;110.00;-;3,990.25;2,519.75;3,928.00;136.00;1,925.75
Mar 10, 2024 3:00 PM;Mar 10, 2024 4:00 PM;4,263.50;1,681.50;5,869.25;23,949.25;9,639.50;110.00;-;4,723.00;2,471.75;4,263.75;155.25;1,944.50
Mar 10, 2024 4:00 PM;Mar 10, 2024 5:00 PM;4,455.25;1,685.00;5,590.25;23,822.00;4,407.00;110.50;-;5,321.50;2,816.75;4,768.50;649.75;1,965.75
Mar 10, 2024 5:00 PM;Mar 10, 2024 6:00 PM;4,645.25;1,696.25;5,705.50;24,431.00;977.00;110.75;-;5,461.25;3,879.00;5,444.75;1,564.75;2,010.00
Mar 10, 2024 6:00 PM;Mar 10, 2024 7:00 PM;4,764.00;1,726.25;5,561.75;25,464.00;20.50;111.25;-;5,934.75;4,056.00;5,888.50;1,978.75;2,001.75
Mar 10, 2024 7:00 PM;Mar 10, 2024 8:00 PM;4,747.00;1,751.25;5,122.50;25,230.50;5.50;112.75;-;6,164.50;4,046.25;6,365.50;2,263.00;1,963.50
Mar 10, 2024 8:00 PM;Mar 10, 2024 9:00 PM;4,627.50;1,737.50;5,046.50;24,704.75;6.00;113.00;-;5,949.75;4,057.00;6,318.50;954.00;1,992.25
Mar 10, 2024 9:00 PM;Mar 10, 2024 10:00 PM;4,520.75;1,748.75;5,317.00;24,080.00;3.00;113.00;-;5,338.75;3,937.25;6,056.00;278.75;1,933.75
Mar 10, 2024 10:00 PM;Mar 10, 2024 11:00 PM;4,398.50;1,785.50;5,399.75;22,687.25;4.00;114.25;-;5,526.50;3,751.25;6,018.00;484.75;1,937.00
Mar 10, 2024 11:00 PM;Mar 11, 2024 12:00 AM;4,271.25;1,707.75;4,980.75;22,051.00;3.25;116.00;-;5,087.00;3,501.00;5,931.50;158.00;1,954.25
Mar 11, 2024 12:00 AM;Mar 11, 2024 1:00 AM;4,106.75;1,702.75;5,548.50;21,123.75;3.50;116.00;-;4,806.75;3,426.75;5,600.75;208.25;1,945.00
Mar 11, 2024 1:00 AM;Mar 11, 2024 2:00 AM;4,087.25;1,674.25;5,779.00;20,069.25;3.25;116.00;-;4,802.75;3,176.00;5,680.75;75.00;1,996.25
Mar 11, 2024 2:00 AM;Mar 11, 2024 3:00 AM;4,088.25;1,697.00;5,931.25;19,044.00;3.00;116.75;-;5,004.25;3,005.00;5,897.25;54.75;1,994.75
Mar 11, 2024 3:00 AM;Mar 11, 2024 4:00 AM;4,082.00;1,681.75;5,896.75;18,366.25;2.75;117.50;-;5,251.50;2,906.00;6,205.75;85.50;1,992.00
Mar 11, 2024 4:00 AM;Mar 11, 2024 5:00 AM;4,114.00;1,731.25;5,384.00;18,248.25;3.00;116.75;-;5,782.25;3,103.00;6,556.50;160.00;1,977.00
Mar 11, 2024 5:00 AM;Mar 11, 2024 6:00 AM;4,185.75;1,813.50;5,845.50;17,946.75;3.25;115.50;-;6,711.50;3,654.50;7,829.00;256.00;1,975.25
Mar 11, 2024 6:00 AM;Mar 11, 2024 7:00 AM;4,395.00;1,833.25;5,642.00;17,711.25;66.50;114.75;-;8,039.75;4,356.00;8,875.75;832.25;1,926.00
Mar 11, 2024 7:00 AM;Mar 11, 2024 8:00 AM;4,561.25;1,846.25;5,658.75;17,055.25;2,518.00;113.25;-;8,520.50;4,813.25;9,467.50;2,017.00;1,903.00
Mar 11, 2024 8:00 AM;Mar 11, 2024 9:00 AM;4,589.50;1,794.25;5,932.50;16,018.25;8,199.00;107.25;-;8,593.00;5,158.50;9,492.75;1,621.50;1,936.25
Mar 11, 2024 9:00 AM;Mar 11, 2024 10:00 AM;4,484.75;1,781.75;6,313.00;14,983.75;14,593.50;109.75;-;8,418.50;5,104.25;8,745.00;725.50;1,933.25
Mar 11, 2024 10:00 AM;Mar 11, 2024 11:00 AM;4,318.00;1,778.75;6,496.50;14,270.50;19,831.25;110.25;-;8,259.25;4,481.00;8,067.00;328.75;1,947.75
Mar 11, 2024 11:00 AM;Mar 11, 2024 12:00 PM;4,213.25;1,794.75;6,490.75;13,833.00;22,318.25;110.75;-;7,872.75;3,723.25;7,531.50;326.50;1,948.50
Mar 11, 2024 12:00 PM;Mar 11, 2024 1:00 PM;4,120.50;1,747.25;6,270.25;14,094.75;22,361.25;110.75;-;8,060.50;3,680.75;7,080.00;39.75;1,914.25
Mar 11, 2024 1:00 PM;Mar 11, 2024 2:00 PM;4,134.75;1,787.00;6,214.25;13,353.00;20,330.25;115.00;-;8,145.50;3,312.00;6,982.50;444.50;1,919.25
Mar 11, 2024 2:00 PM;Mar 11, 2024 3:00 PM;4,172.00;1,758.50;6,138.75;12,676.50;17,432.25;118.50;-;9,992.75;3,342.00;7,246.50;409.00;1,924.50
Mar 11, 2024 3:00 PM;Mar 11, 2024 4:00 PM;4,255.25;1,781.50;5,848.25;11,423.50;13,249.50;116.00;-;11,200.25;3,472.75;7,765.25;915.25;1,857.25
Mar 11, 2024 4:00 PM;Mar 11, 2024 5:00 PM;4,441.50;1,943.50;5,573.75;9,898.50;7,644.25;116.00;-;11,893.25;3,739.50;8,749.25;1,746.50;1,823.25
Mar 11, 2024 5:00 PM;Mar 11, 2024 6:00 PM;4,646.25;2,118.75;4,977.00;8,592.75;2,256.00;117.75;-;12,026.50;4,147.25;10,643.00;3,612.25;1,838.50
Mar 11, 2024 6:00 PM;Mar 11, 2024 7:00 PM;4,751.50;2,166.00;4,673.00;8,150.50;58.00;117.50;-;12,723.75;4,520.75;11,447.25;5,224.75;1,955.25
Mar 11, 2024 7:00 PM;Mar 11, 2024 8:00 PM;4,714.50;2,106.75;3,970.00;7,907.00;10.75;115.75;-;13,058.50;4,369.00;11,324.50;4,646.50;1,978.25
Mar 11, 2024 8:00 PM;Mar 11, 2024 9:00 PM;4,614.75;1,964.50;3,378.50;7,686.00;5.50;117.00;-;13,708.75;4,297.00;10,913.25;3,283.75;1,907.50
Mar 11, 2024 9:00 PM;Mar 11, 2024 10:00 PM;4,465.00;1,913.00;2,954.00;7,318.00;3.25;117.00;-;13,902.75;3,928.25;10,264.00;1,113.25;1,870.25
Mar 11, 2024 10:00 PM;Mar 11, 2024 11:00 PM;4,334.25;1,855.25;2,603.50;7,055.00;3.50;118.00;-;14,030.75;3,394.25;9,534.75;440.25;1,831.00
Mar 11, 2024 11:00 PM;Mar 12, 2024 12:00 AM;4,221.25;1,855.50;2,185.75;6,970.00;3.50;117.25;-;13,787.25;3,104.50;8,735.25;175.75;1,825.00
Mar 12, 2024 12:00 AM;Mar 12, 2024 1:00 AM;4,086.00;1,889.75;1,683.00;6,844.25;3.25;117.25;-;13,703.25;3,059.50;8,215.50;98.25;1,883.25
Mar 12, 2024 1:00 AM;Mar 12, 2024 2:00 AM;4,030.25;1,745.00;1,178.75;6,649.00;3.50;117.50;-;12,738.50;3,235.75;8,212.25;47.00;1,836.25
Mar 12, 2024 2:00 AM;Mar 12, 2024 3:00 AM;4,026.25;1,786.50;874.50;6,559.25;3.25;115.00;-;12,728.25;3,273.50;8,238.25;62.25;1,837.75
Mar 12, 2024 3:00 AM;Mar 12, 2024 4:00 AM;4,035.75;1,783.00;688.50;6,561.00;3.00;114.00;-;12,452.25;3,453.75;8,178.75;46.25;1,825.50
Mar 12, 2024 4:00 AM;Mar 12, 2024 5:00 AM;4,057.75;1,803.25;638.75;6,327.50;3.00;115.00;-;12,823.25;3,718.25;8,331.50;49.75;1,826.25
Mar 12, 2024 5:00 AM;Mar 12, 2024 6:00 AM;4,145.50;1,883.25;674.75;6,121.25;3.25;113.50;-;13,467.00;3,891.00;9,107.00;272.75;1,859.00
Mar 12, 2024 6:00 AM;Mar 12, 2024 7:00 AM;4,397.25;1,930.75;582.25;6,009.50;82.25;112.75;-;13,884.25;4,566.50;11,022.75;974.00;1,880.75
Mar 12, 2024 7:00 AM;Mar 12, 2024 8:00 AM;4,583.75;1,986.00;490.00;5,841.00;1,837.00;110.75;-;14,073.75;5,069.00;11,895.75;2,908.50;1,876.00
Mar 12, 2024 8:00 AM;Mar 12, 2024 9:00 AM;4,614.00;1,934.25;309.00;5,077.25;5,840.75;108.75;-;14,259.00;5,218.00;12,020.00;2,675.75;1,881.75
Mar 12, 2024 9:00 AM;Mar 12, 2024 10:00 AM;4,527.50;1,852.75;292.25;4,318.75;9,712.25;108.00;-;14,652.75;5,237.25;11,913.75;1,575.25;1,891.00
Mar 12, 2024 10:00 AM;Mar 12, 2024 11:00 AM;4,341.75;1,775.75;279.00;4,137.50;12,335.00;105.75;-;14,922.50;4,977.00;11,591.75;727.00;1,894.50
Mar 12, 2024 11:00 AM;Mar 12, 2024 12:00 PM;4,252.75;1,795.75;280.75;4,261.00;13,254.00;107.75;-;14,863.00;4,713.25;11,138.50;598.25;1,866.50
Mar 12, 2024 12:00 PM;Mar 12, 2024 1:00 PM;4,164.75;1,904.75;298.00;4,484.00;12,400.25;111.75;-;14,934.00;4,753.50;11,134.75;527.00;1,858.00
Mar 12, 2024 1:00 PM;Mar 12, 2024 2:00 PM;4,164.25;1,897.25;388.50;4,908.25;10,605.00;113.50;-;14,938.50;4,761.50;11,114.00;717.50;1,818.75
Mar 12, 2024 2:00 PM;Mar 12, 2024 3:00 PM;4,173.75;1,892.25;757.50;5,218.50;8,739.75;111.75;-;14,928.25;4,859.25;11,628.50;522.75;1,846.75
Mar 12, 2024 3:00 PM;Mar 12, 2024 4:00 PM;4,254.25;1,839.75;900.75;5,185.75;6,091.25;111.50;-;14,928.25;5,386.00;11,900.00;425.00;1,861.00
Mar 12, 2024 4:00 PM;Mar 12, 2024 5:00 PM;4,522.00;1,999.25;870.25;4,800.50;3,218.25;111.50;-;14,947.25;5,892.50;12,465.00;1,273.00;1,923.75
Mar 12, 2024 5:00 PM;Mar 12, 2024 6:00 PM;4,712.00;2,095.75;632.50;4,680.25;820.25;111.25;-;14,963.00;6,549.25;12,595.75;3,160.75;1,972.75
Mar 12, 2024 6:00 PM;Mar 12, 2024 7:00 PM;4,803.25;2,063.00;611.75;4,820.00;24.25;115.00;-;14,971.50;6,859.25;13,040.50;4,868.75;1,979.25
Mar 12, 2024 7:00 PM;Mar 12, 2024 8:00 PM;4,802.25;2,028.25;643.50;5,327.00;10.50;115.50;-;14,954.25;6,581.25;12,988.00;4,437.50;1,958.75
Mar 12, 2024 8:00 PM;Mar 12, 2024 9:00 PM;4,660.25;1,908.50;963.00;5,621.00;5.00;116.50;-;14,856.00;5,771.00;12,347.00;1,758.75;1,971.25
Mar 12, 2024 9:00 PM;Mar 12, 2024 10:00 PM;4,497.75;1,880.75;1,416.25;5,952.25;3.50;117.75;-;14,791.00;4,650.00;11,762.50;333.25;1,975.25
Mar 12, 2024 10:00 PM;Mar 12, 2024 11:00 PM;4,335.00;1,826.75;1,780.00;6,026.50;3.00;117.75;-;14,253.50;3,762.00;10,529.50;269.25;1,953.00
Mar 12, 2024 11:00 PM;Mar 13, 2024 12:00 AM;4,204.75;1,821.50;2,076.75;6,014.00;3.00;119.25;-;13,260.25;3,567.25;9,036.25;510.25;1,987.25
Mar 13, 2024 12:00 AM;Mar 13, 2024 1:00 AM;4,138.25;1,799.25;2,233.25;6,006.75;3.25;120.25;-;13,199.75;3,652.00;7,135.75;150.75;1,936.50
Mar 13, 2024 1:00 AM;Mar 13, 2024 2:00 AM;4,081.25;1,722.75;2,210.25;6,083.25;3.00;120.75;-;12,715.75;3,310.00;7,067.25;42.75;1,952.25
Mar 13, 2024 2:00 AM;Mar 13, 2024 3:00 AM;4,074.75;1,694.00;2,146.25;6,355.25;2.75;119.25;-;12,408.25;3,281.25;7,261.50;12.50;1,992.00
Mar 13, 2024 3:00 AM;Mar 13, 2024 4:00 AM;4,064.75;1,767.75;2,478.50;6,680.25;3.00;118.25;-;12,377.75;3,295.50;7,105.50;16.50;1,979.00
Mar 13, 2024 4:00 AM;Mar 13, 2024 5:00 AM;4,109.00;1,771.25;2,548.50;6,824.25;3.50;118.50;-;12,526.25;3,379.50;7,348.25;145.00;1,983.75
Mar 13, 2024 5:00 AM;Mar 13, 2024 6:00 AM;4,216.50;1,771.50;2,654.75;7,233.00;3.25;117.75;-;13,179.50;3,709.75;7,931.50;289.00;1,948.25
Mar 13, 2024 6:00 AM;Mar 13, 2024 7:00 AM;4,475.50;1,888.00;2,439.50;7,820.75;116.25;113.00;-;13,859.50;4,041.50;9,050.00;1,712.25;1,961.00
Mar 13, 2024 7:00 AM;Mar 13, 2024 8:00 AM;4,695.50;1,992.00;2,687.50;7,672.00;2,383.75;111.00;-;14,024.25;4,327.25;9,515.50;4,711.50;1,927.25
Mar 13, 2024 8:00 AM;Mar 13, 2024 9:00 AM;4,682.50;1,905.00;2,803.75;6,648.50;7,396.75;111.50;-;13,975.25;4,273.25;9,573.50;2,580.50;1,959.00
Mar 13, 2024 9:00 AM;Mar 13, 2024 10:00 AM;4,599.25;1,835.75;2,732.75;5,178.75;12,156.00;113.25;-;13,879.25;4,196.75;9,450.00;755.25;1,957.25
Mar 13, 2024 10:00 AM;Mar 13, 2024 11:00 AM;4,427.25;1,808.75;2,868.50;5,241.00;15,721.50;112.50;-;13,452.00;4,056.75;9,265.50;464.75;1,973.25
